id,sku,name,quantity,base_price,has_discount,discount_price,short_description,long_description,created_at,updated_at,created_by,updated_by
905,172554,Sonoma Manzanita,52,$812.36,false,$42.22,"Fall from babystroller, subsequent encounter","Fall from babystroller, subsequent encounter",10/9/2022,3/12/2022,mgarnsworthyp4,ggilluleyp4
906,200281,Earth Lichen,13,$138.08,false,$220.92,Strain of long flexor musc/fasc/tend l thm at wrs/hnd lv,"Strain of long flexor muscle, fascia and tendon of left thumb at wrist and hand level",10/31/2022,9/18/2022,bmottonp5,shewertsonp5
907,498667,Melaspilea Lichen,92,$697.61,false,$27.87,"Poisoning by unspecified psychodysleptics, assault","Poisoning by unspecified psychodysleptics [hallucinogens], assault",5/6/2023,11/28/2022,cchrestienp6,tpopplestonep6
908,886106,Ternate Buckwheat,34,$106.90,false,$311.13,"Primary cyst of pars plana, right eye","Primary cyst of pars plana, right eye",2/11/2023,4/6/2023,dblackshawp7,kdevonp7
909,331388,Cholla,21,$85.47,true,$346.30,"Folds in Descemet's membrane, left eye","Folds in Descemet's membrane, left eye",9/17/2023,7/13/2022,jmcfarlanp8,tlundonp8
910,105389,Russian Water-milfoil,68,$191.55,true,$58.58,"Obstructed labor due to breech presentation, fetus 1","Obstructed labor due to breech presentation, fetus 1",6/8/2022,1/31/2023,everteyp9,tounsworthp9
911,884289,Woolly Bellflower,85,$804.63,true,$485.52,Other injury of unspecified intra-abdominal organ,Other injury of unspecified intra-abdominal organ,3/14/2023,9/4/2022,pgerholzpa,cmcallasterpa
912,703901,Gurney's Hedgehog Cactus,4,$235.99,true,$453.58,"Pressure ulcer of other site, stage 4","Pressure ulcer of other site, stage 4",1/24/2024,4/26/2023,lthornebarrowpb,bkeesepb
913,793597,Whiteleaf Manzanita,87,$391.38,true,$357.34,"Juvenile rheumatoid arthritis with systemic onset, unsp hand","Juvenile rheumatoid arthritis with systemic onset, unspecified hand",4/29/2022,7/2/2022,cbarbarapc,rleefepc
914,645193,Eelkek,66,$242.96,false,$120.42,"Unsp injury of unsp blood vess at lower leg level, right leg","Unspecified injury of unspecified blood vessel at lower leg level, right leg",3/31/2023,8/12/2023,cportchmouthpd,csothebypd
915,174099,Lagotis,19,$869.90,true,$169.41,"Dislocation of unsp interphaln joint of r idx fngr, init","Dislocation of unspecified interphalangeal joint of right index finger, initial encounter",8/19/2022,5/24/2023,vnielsonpe,srubbertpe
916,941232,Gypsum Phacelia,48,$172.80,true,$71.95,"Superficial foreign body, unsp lesser toe(s), subs encntr","Superficial foreign body, unspecified lesser toe(s), subsequent encounter",9/13/2022,10/27/2022,lciannipf,vwiltonpf
917,792559,Florida False Beardgrass,59,$226.08,false,$268.60,"Poisoning by smallpox vaccines, assault, subs encntr","Poisoning by smallpox vaccines, assault, subsequent encounter",10/26/2022,7/16/2023,hramsierpg,cosboldstonepg
918,654318,White Bully,78,$211.11,false,$252.36,Other specified congenital malformations of female genitalia,Other specified congenital malformations of female genitalia,2/11/2023,9/12/2022,rgoldneyph,elinnaneph
919,106577,Coastal Sedge,4,$551.59,true,$316.63,Focal traumatic brain injury,Focal traumatic brain injury,8/23/2022,12/27/2022,kmelsompi,hkirwoodpi
920,674196,Nevada Arnica,7,$530.34,true,$155.67,"Poisoning by tetracyclines, accidental, sequela","Poisoning by tetracyclines, accidental (unintentional), sequela",11/30/2022,11/15/2023,cbewsypj,avossepj
921,124410,Cracked Lichen,22,$830.81,true,$332.02,"Burn of first degree of lip(s), subsequent encounter","Burn of first degree of lip(s), subsequent encounter",5/19/2023,2/4/2024,bgrewcockpk,tlambartpk
922,616195,Western Cordilleran Bunchberry,89,$412.55,false,$262.92,Nondisplaced segmental fracture of shaft of unsp fibula,Nondisplaced segmental fracture of shaft of unspecified fibula,1/21/2024,4/3/2022,pendepl,sballantinepl
923,673861,Tall Oat Grass,38,$653.76,false,$229.88,Postproc hematoma of a dgstv sys org fol other procedure,Postprocedural hematoma of a digestive system organ or structure following other procedure,4/1/2023,8/5/2023,gbrackenburypm,bcolinpm
924,186761,California Oatgrass,31,$833.91,true,$141.27,"Toxic effect of halogen deriv of aliphatic hydrocrb, acc","Toxic effect of other halogen derivatives of aliphatic hydrocarbons, accidental (unintentional)",7/6/2023,6/11/2023,gsimonianpn,eheepspn
925,390763,Roundhead Prairie Clover,26,$685.20,false,$127.35,"Unsp fracture of lower end of left tibia, init for clos fx","Unspecified fracture of lower end of left tibia, initial encounter for closed fracture",7/9/2023,2/9/2022,svisepo,pshillingtonpo
926,824953,Cooper's Popcornflower,98,$471.03,false,$147.98,"War op w direct blast effect of nuclear weapon, civ, sequela","War operations involving direct blast effect of nuclear weapon, civilian, sequela",6/19/2023,3/1/2022,cnuccipp,jfortypp
927,800559,Padre's Shootingstar,26,$945.97,false,$181.45,"Other fracture of lower end of left ulna, sequela","Other fracture of lower end of left ulna, sequela",2/26/2023,8/8/2022,fmcmanamanpq,hnewberypq
928,760192,Hybrid Oak,18,$534.37,false,$386.14,"Periprosthetic osteolysis of internal prosthetic joint, subs","Periprosthetic osteolysis of other internal prosthetic joint, subsequent encounter",2/19/2022,6/2/2023,mbrabantpr,msciacovellipr
929,356027,Dragonhead,73,$236.55,false,$135.45,"Oth fx upr end r rad, subs for opn fx type I/2 w delay heal","Other fracture of upper end of right radius, subsequent encounter for open fracture type I or II with delayed healing",11/8/2022,6/15/2022,kburderps,abeckeps
930,459119,Rushpink Skeletonplant,16,$130.80,false,$261.69,"Nondisp fx of base of second metacarpal bone, right hand","Nondisplaced fracture of base of second metacarpal bone, right hand",8/5/2023,4/23/2023,dfarmloept,ilownept
931,528419,California Hedgenettle,88,$628.04,false,$45.33,"Blister (nonthermal) of unspecified finger, subs encntr","Blister (nonthermal) of unspecified finger, subsequent encounter",11/24/2023,12/29/2022,dmatelaitispu,gbeevorpu
932,328516,Torrey's Rush,73,$84.07,false,$121.55,"Toxic effect of 2-Propanol, intentional self-harm, subs","Toxic effect of 2-Propanol, intentional self-harm, subsequent encounter",4/13/2023,11/26/2022,bmollenepv,hmostinpv
933,791699,Showy Goldenrod,57,$472.73,true,$329.44,Extraintestinal yersiniosis,Extraintestinal yersiniosis,1/3/2024,7/12/2022,ssomerliepw,cmelendezpw
934,686661,Man Of The Earth,54,$315.26,false,$451.03,"Nondisp fx of epiphy (separation) (upper) of r femr, 7thM","Nondisplaced fracture of epiphysis (separation) (upper) of right femur, subsequent encounter for open fracture type I or II with nonunion",6/26/2022,3/3/2022,cbrunnpx,jmonketonpx
935,506416,Fremont's Deathcamas,55,$581.01,false,$107.32,Adult T-cell lymphoma/leukemia (HTLV-1-associated),Adult T-cell lymphoma/leukemia (HTLV-1-associated),1/17/2023,7/11/2023,ctootinpy,jheinpy
936,742689,Thickpod Milkvetch,26,$576.67,false,$129.27,"Pressure ulcer of other site, unspecified stage","Pressure ulcer of other site, unspecified stage",5/7/2022,7/12/2022,msedcolepz,dfitzroypz
937,428308,Sixweeks Lovegrass,73,$656.91,true,$215.58,"Unsp comp of cardiac and vascular prosth dev/grft, sequela","Unspecified complication of cardiac and vascular prosthetic device, implant and graft, sequela",10/10/2022,9/13/2022,dcawsbyq0,jfilipponiq0
938,437440,Twolobe Dutchman's Pipe,71,$470.55,true,$144.45,"Corrosion of unspecified degree of abdominal wall, sequela","Corrosion of unspecified degree of abdominal wall, sequela",2/2/2024,6/7/2022,mbessentq1,bfountaineq1
939,269480,American Century Plant,59,$546.72,true,$118.73,"Osteochondropathy, unspecified, unspecified lower leg","Osteochondropathy, unspecified, unspecified lower leg",11/4/2023,6/20/2023,tglowaczq2,hpeadenq2
940,753402,Biennial Wormwood,63,$272.73,true,$493.35,"Nondisp fx of med phalanx of r rng fngr, 7thG","Nondisplaced fracture of medial phalanx of right ring finger, subsequent encounter for fracture with delayed healing",3/19/2022,7/22/2023,eoakwellq3,cferensq3
941,942722,Pyxidanthera,21,$108.67,true,$60.31,Non-prs chr ulcer of unsp heel and midft lmt to brkdwn skin,Non-pressure chronic ulcer of unspecified heel and midfoot limited to breakdown of skin,7/27/2023,9/18/2022,mjobbinsq4,lrivittq4
942,216656,Florida Pygmypipes,48,$521.90,true,$290.48,"Toxic effect of venom of oth arthropod, undetermined, subs","Toxic effect of venom of other arthropod, undetermined, subsequent encounter",7/12/2023,1/12/2024,hmacknightq5,bfellisq5
943,607532,Hairy Caltrop,52,$78.40,false,$95.64,Intentional self-harm by drowning and submersion,Intentional self-harm by drowning and submersion,4/17/2022,10/8/2022,evirginq6,bmacfadzeanq6
944,529650,Douglas' Monardella,66,$589.93,false,$365.82,"War op involving unsp explosion and fragments, milt, sequela","War operations involving unspecified explosion and fragments, military personnel, sequela",4/5/2023,9/12/2022,gmattiazzoq7,gfolcaq7
945,789109,Northern Biscuitroot,33,$605.23,true,$250.44,"Burn of first degree of lip(s), subsequent encounter","Burn of first degree of lip(s), subsequent encounter",7/28/2023,12/11/2023,rdanilchenkoq8,tscatesq8
946,201658,Oregon Rinodina Lichen,48,$532.26,true,$185.66,"Unsp mtrcy rider inj pk-up truck, pk-up/van in traf, sequela","Unspecified motorcycle rider injured in collision with car, pick-up truck or van in traffic accident, sequela",7/2/2022,5/9/2022,ametcalfq9,atrustyq9
947,544076,Prairie Bluebells,34,$372.95,true,$333.87,"Crushing inj unsp part(s) of unsp wrist, hand and fingers","Crushing injury of unspecified part(s) of unspecified wrist, hand and fingers",11/15/2022,11/14/2023,fhiseqa,mbollandsqa
948,183254,Longleaf Threeawn,29,$800.95,true,$494.98,"Subluxation of metacarpophalangeal joint of left thumb, subs","Subluxation of metacarpophalangeal joint of left thumb, subsequent encounter",2/5/2022,5/21/2022,ccragoeqb,jreignouldqb
949,607907,Cracked Lichen,6,$557.91,false,$41.93,Rheumatoid lung disease with rheumatoid arthritis,Rheumatoid lung disease with rheumatoid arthritis,2/28/2022,1/7/2023,rlabellqc,ngosalvezqc
950,833411,Toothed Phascum Moss,72,$862.78,true,$18.09,"Nondisp subtrochnt fx unsp femr, init for opn fx type 3A/B/C","Nondisplaced subtrochanteric fracture of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",7/5/2023,3/22/2023,bnuttingqd,gdomicanqd
951,811796,Wullschlaegelia,23,$799.67,false,$379.32,"Poisn by unsp hormones and synthetic sub, self-harm, subs","Poisoning by unspecified hormones and synthetic substitutes, intentional self-harm, subsequent encounter",4/3/2023,7/2/2022,lswaileqe,brehnqe
952,557824,Sprawling Wirevine,57,$515.59,false,$50.01,"Nondisp fx of med condyle of unsp femr, 7thG","Nondisplaced fracture of medial condyle of unspecified femur, subsequent encounter for closed fracture with delayed healing",9/30/2022,11/13/2022,cchaffinqf,gteeceqf
953,696233,White Moho,14,$628.26,true,$201.84,"Helicopter fire injuring occupant, subsequent encounter","Helicopter fire injuring occupant, subsequent encounter",5/21/2022,9/4/2023,wpostillqg,kroblouqg
954,327316,Nodding Blue-eyed Grass,36,$86.53,false,$159.47,"Separation of muscle (nontraumatic), unspecified hand","Separation of muscle (nontraumatic), unspecified hand",11/23/2023,10/12/2022,thagwoodqh,geddowqh
955,884042,Tall Fleabane,52,$70.55,true,$298.88,"Oth injury of muscle, fascia and tendon of unspecified hip","Other specified injury of muscle, fascia and tendon of unspecified hip",11/13/2023,7/25/2023,gferrettiqi,apavineseqi
956,628545,Topelia Lichen,39,$807.50,true,$202.02,"Type 2 diab w prolif diab rtnop with trctn dtch n-mcla, unsp","Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye",12/18/2023,1/18/2024,maikenheadqj,hrisingqj
957,897082,Southwestern Pleatleaf,68,$296.65,false,$257.97,"Total (external) ophthalmoplegia, bilateral","Total (external) ophthalmoplegia, bilateral",3/5/2023,10/30/2023,disardqk,cmatousqk
958,965785,Spineless Wattle,95,$916.53,false,$178.77,"Partial traumatic amputation at right hip joint, sequela","Partial traumatic amputation at right hip joint, sequela",1/24/2024,3/9/2022,jbinehamql,msinclarql
959,477414,Mesa Pepperwort,60,$689.30,false,$343.08,"Terrorism involving fires, conflagration and hot substances","Terrorism involving fires, conflagration and hot substances",9/1/2023,8/14/2022,tniemiecqm,erohlfsqm
960,605417,Whorled Tickseed,49,$939.42,true,$123.32,"Traum rupt of palmar ligmt of l idx fngr at MCP/IP jt, init","Traumatic rupture of palmar ligament of left index finger at metacarpophalangeal and interphalangeal joint, initial encounter",11/5/2022,8/18/2022,rportqn,irylettqn
961,123093,Preuss' Milkvetch,99,$403.53,true,$120.99,Malignant neoplasm of external upper lip,Malignant neoplasm of external upper lip,10/2/2022,2/20/2023,dmoyersqo,amccafferkyqo
962,885449,Cachimbo De Maricao,2,$484.28,true,$160.16,Other and unspecified diseases of spinal cord,Other and unspecified diseases of spinal cord,1/15/2024,10/2/2023,scrossfeldqp,tskittqp
963,189540,Pink Alumroot,95,$964.52,true,$256.62,"Poisoning by antiallerg/antiemetic, assault, sequela","Poisoning by antiallergic and antiemetic drugs, assault, sequela",5/8/2023,2/2/2023,apoorqq,fmcgowanqq
964,191976,Drummond's Maple,56,$631.48,true,$478.20,Agents primarily affecting gastrointestinal system,"Poisoning by, adverse effect of and underdosing of other agents primarily affecting gastrointestinal system",12/2/2022,3/7/2023,awoolfallqr,mwerrettqr
965,463213,Entireleaved Thelypody,57,$258.47,false,$409.81,"Unsp inj unsp blood vess at lower leg level, unsp leg, init","Unspecified injury of unspecified blood vessel at lower leg level, unspecified leg, initial encounter",12/25/2023,9/9/2023,wjowittqs,klathanqs
966,307701,Cypress Swamp Sedge,72,$849.30,true,$264.43,"Nondisp oblique fx shaft of r femr, 7thK","Nondisplaced oblique fracture of shaft of right femur, subsequent encounter for closed fracture with nonunion",2/26/2023,9/24/2022,rdumbellqt,gclotherqt
967,711590,Manilkara,54,$366.54,false,$90.08,"Pressure ulcer of right buttock, stage 4","Pressure ulcer of right buttock, stage 4",12/30/2022,3/23/2022,dlowdenqu,aandrelliqu
968,453250,Fan Clubmoss,49,$690.52,false,$67.11,"Unspecified physeal fracture of phalanx of right toe, init","Unspecified physeal fracture of phalanx of right toe, initial encounter for closed fracture",3/21/2023,12/4/2023,amcgrathqv,cskuleqv
969,848636,Smooth Phlox,95,$346.32,true,$92.14,Toxic effect of venom of bees,Toxic effect of venom of bees,12/14/2022,7/17/2022,jcrummyqw,sbouzekqw
970,772303,Bristly Linanthus,12,$213.30,false,$65.58,Unspecified exophthalmos,Unspecified exophthalmos,8/9/2022,4/24/2023,wfultonqx,amcquorkelqx
971,688047,Leafy Fleabane,94,$795.58,true,$73.89,"Other specified rheumatoid arthritis, knee","Other specified rheumatoid arthritis, knee",4/5/2022,7/20/2023,afilipyevqy,rlukianovichqy
972,759874,Morrison's Jewelflower,37,$890.24,false,$342.62,"Poisoning by electrolytic/caloric/wtr-bal agnt, undetermined","Poisoning by electrolytic, caloric and water-balance agents, undetermined",10/12/2022,6/28/2023,apettersqz,cpirdyqz
973,310947,Fuscidea Lichen,96,$107.22,true,$204.77,Crushing injury of right hand,Crushing injury of right hand,4/7/2022,1/21/2023,eboscherr0,dmulvaneyr0
974,801481,Woolly Bluestar,93,$332.47,true,$403.88,"Displ transverse fx shaft of l femr, 7thC","Displaced transverse fracture of shaft of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",7/29/2023,5/28/2023,kcausbyr1,bspentonr1
975,558804,Little Purple Monkeyflower,75,$136.22,true,$372.15,"Oth fx unsp femur, subs for opn fx type 3A/B/C w routn heal","Other fracture of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",9/4/2022,4/13/2023,smacteaguer2,mparellr2
976,835321,Cleftleaf Wildheliotrope,11,$962.99,false,$454.09,Terrorism involving explosion of marine weapons,Terrorism involving explosion of marine weapons,3/24/2023,6/24/2022,bfazakerleyr3,arothr3
977,619431,Himalayan Hazelnut,74,$550.79,true,$495.56,Outcome of delivery,Outcome of delivery,11/12/2023,8/1/2022,cadelr4,kluxonr4
978,594188,Speckled Clarkia,32,$160.56,false,$147.21,"Disp fx of medial phalanx of unspecified finger, sequela","Displaced fracture of medial phalanx of unspecified finger, sequela",2/5/2022,6/11/2022,mbeagleyr5,ggrundonr5
979,887359,Desert Lily,11,$600.28,false,$263.16,"Leakage of internal prosth dev/grft, init","Leakage of other specified internal prosthetic devices, implants and grafts, initial encounter",4/8/2022,1/10/2024,ntowler6,braynardr6
